"ID","LATITUDE","LONGITUDE","ELEMENT","FIRSTYEAR","LASTYEAR","STATE","STATE_NAME","RECORD_LENGTH"
"USC00419295",31.0417,-104.8372,"TMAX",1942,2025,"TX","TEXAS",84
"USC00419367",28.8439,-96.9214,"TMAX",1999,2026,"TX","TEXAS",28
"USC00419380",34.6508,-101.4981,"TMAX",2003,2026,"TX","TEXAS",24
"USC00419417",31.6003,-97.2169,"TMAX",1965,2024,"TX","TEXAS",60
"USC00419491",30.3236,-96.1594,"TMAX",1938,2025,"TX","TEXAS",88
"USC00419499",31.6725,-100.7283,"TMAX",1964,2026,"TX","TEXAS",63
"USC00419532",32.7478,-97.7703,"TMAX",1902,2026,"TX","TEXAS",125
"USC00419559",28.1136,-97.4178,"TMAX",1974,2026,"TX","TEXAS",53
"USC00419588",26.1781,-97.9708,"TMAX",1914,2026,"TX","TEXAS",113
"USC00419605",29.1378,-95.6253,"TMAX",2015,2023,"TX","TEXAS",9
"USC00419649",25.9161,-97.4194,"TMAX",2016,2026,"TX","TEXAS",11
"USC00419711",33.4564,-101.0925,"TMAX",1997,2026,"TX","TEXAS",30
"USC00419715",31.8611,-97.375,"TMAX",1949,2023,"TX","TEXAS",75
"USC00419800",32.7019,-96.015,"TMAX",1905,2025,"TX","TEXAS",121
"USC00419847",32.0444,-100.1078,"TMAX",1968,2023,"TX","TEXAS",56
"USC00419916",33.3039,-94.1583,"TMAX",1977,2026,"TX","TEXAS",50
"USC00419952",29.2739,-97.1556,"TMAX",1941,2024,"TX","TEXAS",84
"USC00420061",40.4644,-111.7708,"TMAX",1965,2026,"UT","UTAH",62
"USC00420072",40.5906,-111.6369,"TMAX",1906,2026,"UT","UTAH",121
"USC00420074",40.3669,-110.2986,"TMAX",1953,2026,"UT","UTAH",74
"USC00420086",37.4403,-112.4819,"TMAX",1915,2026,"UT","UTAH",112
"USC00420168",38.2486,-111.9608,"TMAX",1981,2026,"UT","UTAH",46
"USC00420336",38.6164,-109.6192,"TMAX",1980,2026,"UT","UTAH",47
"USC00420688",37.0769,-111.6639,"TMAX",1986,2025,"UT","UTAH",40
"USC00420730",38.7075,-112.9539,"TMAX",1900,2025,"UT","UTAH",126
"USC00420734",40.9608,-110.5794,"TMAX",2024,2026,"UT","UTAH",3
"USC00420738",37.6133,-109.4847,"TMAX",1904,2026,"UT","UTAH",123
"USC00420788",37.2825,-109.5575,"TMAX",1911,2026,"UT","UTAH",116
"USC00420819",40.8911,-111.8503,"TMAX",1974,2026,"UT","UTAH",53
"USC00420849",37.905,-111.42,"TMAX",1954,2026,"UT","UTAH",73
"USC00420928",41.5242,-112.0436,"TMAX",1974,2026,"UT","UTAH",53
"USC00421008",37.6411,-112.1703,"TMAX",1959,2025,"UT","UTAH",67
"USC00421020",37.5269,-110.7167,"TMAX",1967,2025,"UT","UTAH",59
"USC00421144",39.8997,-113.7128,"TMAX",1902,2026,"UT","UTAH",125
"USC00421163",38.46,-109.8214,"TMAX",1965,2026,"UT","UTAH",62
"USC00421168",38.1678,-109.7597,"TMAX",1965,2026,"UT","UTAH",62
"USC00421171",38.2914,-111.2622,"TMAX",1967,2026,"UT","UTAH",60
"USC00421214",39.2078,-111.0128,"TMAX",1899,2025,"UT","UTAH",127
"USC00421240",38.6225,-109.3917,"TMAX",2015,2025,"UT","UTAH",11
"USC00421258",37.6094,-112.8378,"TMAX",2018,2026,"UT","UTAH",9
"USC00421259",37.6658,-113.0836,"TMAX",2000,2026,"UT","UTAH",27
"USC00421260",37.6564,-112.9917,"TMAX",1983,2025,"UT","UTAH",43
"USC00421446",40.815,-111.8322,"TMAX",1966,2026,"UT","UTAH",61
"USC00421759",40.6189,-111.7836,"TMAX",1941,2025,"UT","UTAH",85
"USC00421918",41.8331,-112.0578,"TMAX",1980,2026,"UT","UTAH",47
"USC00422057",40.4044,-111.5289,"TMAX",1939,2026,"UT","UTAH",88
"USC00422101",39.2875,-112.6514,"TMAX",1893,2026,"UT","UTAH",134
"USC00422173",40.4383,-109.3069,"TMAX",1916,2026,"UT","UTAH",111
"USC00422253",40.1703,-110.3978,"TMAX",1906,2026,"UT","UTAH",121
"USC00422385",40.9656,-111.4336,"TMAX",1940,2026,"UT","UTAH",87
"USC00422389",41.3444,-111.8486,"TMAX",2011,2026,"UT","UTAH",16
"USC00422558",37.5725,-113.7092,"TMAX",1926,2026,"UT","UTAH",101
"USC00422578",39.3583,-111.5986,"TMAX",1950,2025,"UT","UTAH",76
"USC00422592",37.7686,-111.5978,"TMAX",1901,2026,"UT","UTAH",126
"USC00422607",39.1078,-113.9533,"TMAX",1966,2026,"UT","UTAH",61
"USC00422696",40.2622,-112.0897,"TMAX",1950,2025,"UT","UTAH",76
"USC00422798",39.0883,-111.1486,"TMAX",1897,2026,"UT","UTAH",130
"USC00422828",38.9603,-112.3239,"TMAX",1893,2026,"UT","UTAH",134
"USC00422864",40.9297,-109.3969,"TMAX",1957,2026,"UT","UTAH",70
"USC00422996",40.2842,-109.8611,"TMAX",1887,2025,"UT","UTAH",139
"USC00423012",38.5778,-112.3347,"TMAX",1988,2026,"UT","UTAH",39
"USC00423254",38.5778,-110.7078,"TMAX",2005,2026,"UT","UTAH",22
"USC00423348",40.6019,-112.5075,"TMAX",1913,2025,"UT","UTAH",113
"USC00423600",38.255,-110.18,"TMAX",1980,2026,"UT","UTAH",47
"USC00423624",40.4006,-110.7586,"TMAX",1953,2026,"UT","UTAH",74
"USC00423776",37.6522,-112.4361,"TMAX",2016,2025,"UT","UTAH",10
"USC00423980",37.8747,-110.3881,"TMAX",1978,2024,"UT","UTAH",47
"USC00424100",37.3858,-109.075,"TMAX",1957,2026,"UT","UTAH",70
"USC00424174",40.015,-114.0108,"TMAX",1903,2025,"UT","UTAH",123
"USC00424342",40.3644,-109.3458,"TMAX",1939,2026,"UT","UTAH",88
"USC00424467",40.6439,-111.2822,"TMAX",1949,2025,"UT","UTAH",77
"USC00424508",37.0286,-112.5361,"TMAX",1902,2026,"UT","UTAH",125
"USC00424755",37.5142,-111.9883,"TMAX",1979,2026,"UT","UTAH",48
"USC00424856",41.8253,-111.3206,"TMAX",1900,2026,"UT","UTAH",127
"USC00424947",38.3014,-109.2661,"TMAX",1978,2026,"UT","UTAH",49
"USC00424968",37.2008,-113.2686,"TMAX",1950,2026,"UT","UTAH",77
"USC00425065",39.5608,-111.8653,"TMAX",1895,2026,"UT","UTAH",132
"USC00425138",39.7267,-112.3069,"TMAX",1979,2025,"UT","UTAH",47
"USC00425148",38.4061,-111.6422,"TMAX",1893,2026,"UT","UTAH",134
"USC00425182",41.735,-111.8564,"TMAX",1956,2026,"UT","UTAH",71
"USC00425186",41.7456,-111.8033,"TMAX",1893,2026,"UT","UTAH",134
"USC00425194",41.6661,-111.8914,"TMAX",1969,2026,"UT","UTAH",58
"USC00425377",40.99,-109.7258,"TMAX",1911,2025,"UT","UTAH",115
"USC00425402",39.2583,-111.6308,"TMAX",1893,2026,"UT","UTAH",134
"USC00425406",39.2728,-111.6581,"TMAX",2016,2026,"UT","UTAH",11
"USC00425477",38.4492,-112.2239,"TMAX",1913,2023,"UT","UTAH",111
"USC00425733",38.5744,-109.5458,"TMAX",1893,2024,"UT","UTAH",132
"USC00425807",37.8675,-109.3514,"TMAX",2011,2026,"UT","UTAH",16
"USC00425815",40.5617,-110.4925,"TMAX",1937,2026,"UT","UTAH",90
"USC00425826",41.0367,-111.6711,"TMAX",1903,2024,"UT","UTAH",122
"USC00425837",39.5267,-111.5872,"TMAX",1910,2025,"UT","UTAH",116
"USC00425892",40.7486,-111.7233,"TMAX",1927,2026,"UT","UTAH",100
"USC00425969",40.1942,-110.0608,"TMAX",1918,2025,"UT","UTAH",108
"USC00426053",37.6094,-109.9772,"TMAX",1965,2026,"UT","UTAH",62
"USC00426123",40.4178,-110.0511,"TMAX",1956,2026,"UT","UTAH",71
"USC00426135",39.7119,-111.8319,"TMAX",1913,2025,"UT","UTAH",113
"USC00426181",37.4636,-113.2897,"TMAX",1952,2026,"UT","UTAH",75
"USC00426340",39.8083,-110.2569,"TMAX",1963,2026,"UT","UTAH",64
"USC00426357",39.3708,-112.3317,"TMAX",1905,2026,"UT","UTAH",122
"USC00426405",41.2458,-111.9372,"TMAX",2011,2026,"UT","UTAH",16
"USC00426568",40.1344,-109.6436,"TMAX",1941,2024,"UT","UTAH",84
"USC00426601",37.8247,-112.4308,"TMAX",1911,2026,"UT","UTAH",116
"USC00426640",37.1044,-111.9,"TMAX",1999,2025,"UT","UTAH",27
"USC00426644",40.6558,-111.5053,"TMAX",1992,2026,"UT","UTAH",35
"USC00426686",37.8831,-112.7711,"TMAX",1893,2026,"UT","UTAH",134
"USC00426708",39.6308,-113.8858,"TMAX",1905,2025,"UT","UTAH",121
"USC00426869",41.2578,-111.8378,"TMAX",1940,2026,"UT","UTAH",87
"USC00426919",40.3678,-111.7344,"TMAX",1947,2026,"UT","UTAH",80
"USC00427061",40.2167,-111.7167,"TMAX",1948,2026,"UT","UTAH",79
"USC00427064",40.2458,-111.6508,"TMAX",1916,2026,"UT","UTAH",111
"USC00427165",41.6608,-111.1869,"TMAX",1893,2026,"UT","UTAH",134
"USC00427260",38.7617,-112.0778,"TMAX",1893,2025,"UT","UTAH",133
"USC00427271",41.9064,-111.81,"TMAX",1949,2025,"UT","UTAH",77
"USC00427395",40.2875,-109.9589,"TMAX",1948,2025,"UT","UTAH",78
"USC00427408",41.8203,-113.4142,"TMAX",1990,2026,"UT","UTAH",37
"USC00427516",37.1189,-113.6067,"TMAX",1893,2026,"UT","UTAH",134
"USC00427559",38.9128,-111.4164,"TMAX",1986,2025,"UT","UTAH",40
"USC00427686",39.9578,-111.7794,"TMAX",1914,2026,"UT","UTAH",113
"USC00427714",39.2453,-112.1067,"TMAX",1895,2026,"UT","UTAH",132
"USC00427724",39.7856,-111.1192,"TMAX",1948,2026,"UT","UTAH",79
"USC00427729",39.6842,-111.2053,"TMAX",1984,2025,"UT","UTAH",42
"USC00427846",40.6011,-111.5839,"TMAX",1936,2026,"UT","UTAH",91
"USC00427909",40.5453,-111.5042,"TMAX",1913,2025,"UT","UTAH",113
"USC00428119",40.08,-111.6047,"TMAX",1909,2026,"UT","UTAH",118
"USC00428476",39.5511,-110.3897,"TMAX",2008,2026,"UT","UTAH",19
"USC00428771",40.5353,-112.3217,"TMAX",1896,2026,"UT","UTAH",131
"USC00428828",41.9153,-111.9114,"TMAX",1944,2026,"UT","UTAH",83
"USC00428973",40.3603,-111.8972,"TMAX",1904,2026,"UT","UTAH",123
"USC00428978",41.0497,-112.9367,"TMAX",1989,2026,"UT","UTAH",38
"USC00429045",37.2681,-109.9272,"TMAX",2015,2026,"UT","UTAH",12
"USC00429111",40.44,-109.5356,"TMAX",1894,2025,"UT","UTAH",132
"USC00429133",40.0986,-112.4806,"TMAX",1953,2026,"UT","UTAH",74
"USC00429165",40.7908,-111.4078,"TMAX",1955,2026,"UT","UTAH",72
"USC00429346",41.1092,-111.9125,"TMAX",1967,2025,"UT","UTAH",59
"USC00429368",39.5317,-110.7347,"TMAX",1981,2026,"UT","UTAH",46
"USC00429491",40.6131,-109.9286,"TMAX",2024,2024,"UT","UTAH",1
"USC00429595",41.5147,-111.1594,"TMAX",1897,2026,"UT","UTAH",130
"USC00429717",37.2092,-112.9814,"TMAX",1904,2026,"UT","UTAH",123
"USC00430193",44.9989,-71.7097,"TMAX",2011,2026,"VT","VERMONT",16
"USC00430921",44.1403,-73.0872,"TMAX",2023,2026,"VT","VERMONT",4
"USC00431565",44.0069,-72.3194,"TMAX",2010,2026,"VT","VERMONT",17
"USC00431580",43.9572,-73.2106,"TMAX",1894,2026,"VT","VERMONT",133
"USC00432314",44.6425,-71.8908,"TMAX",1993,2026,"VT","VERMONT",34
"USC00432773",44.9097,-72.8136,"TMAX",2007,2026,"VT","VERMONT",20
"USC00434120",44.8128,-71.8903,"TMAX",1990,2026,"VT","VERMONT",37
"USC00434122",44.7903,-71.8297,"TMAX",2024,2024,"VT","VERMONT",1
"USC00434290",44.6581,-72.6786,"TMAX",2012,2026,"VT","VERMONT",15
"USC00434748",44.4933,-71.7047,"TMAX",2024,2026,"VT","VERMONT",3
"USC00435376",44.5328,-72.6153,"TMAX",1962,2026,"VT","VERMONT",65
"USC00435416",44.5247,-72.8153,"TMAX",1954,2026,"VT","VERMONT",73
"USC00435490",44.4497,-72.9264,"TMAX",2008,2026,"VT","VERMONT",19
"USC00435542",44.9489,-72.1911,"TMAX",1930,2023,"VT","VERMONT",94
"USC00435768",43.6028,-72.3622,"TMAX",2010,2026,"VT","VERMONT",17
"USC00435982",43.3392,-72.5056,"TMAX",2006,2026,"VT","VERMONT",21
"USC00436335",43.2628,-72.9056,"TMAX",1964,2026,"VT","VERMONT",63
"USC00436391",44.2764,-72.4153,"TMAX",1999,2026,"VT","VERMONT",28
"USC00436995",43.6253,-72.9781,"TMAX",1916,2026,"VT","VERMONT",111
"USC00437054",44.42,-72.0194,"TMAX",1894,2026,"VT","VERMONT",133
"USC00437607",44.6258,-73.3031,"TMAX",1969,2024,"VT","VERMONT",56
"USC00437612",44.0725,-72.9736,"TMAX",1981,2026,"VT","VERMONT",46
"USC00438169",44.6122,-72.0481,"TMAX",2007,2026,"VT","VERMONT",20
"USC00438556",43.7917,-72.2578,"TMAX",1951,2026,"VT","VERMONT",76
"USC00438597",44.1719,-73.2472,"TMAX",2011,2026,"VT","VERMONT",16
"USC00438640",44.1756,-72.7961,"TMAX",2011,2025,"VT","VERMONT",15
"USC00439984",43.6303,-72.5072,"TMAX",1892,2026,"VT","VERMONT",135
"USC00439988",44.3747,-72.5822,"TMAX",2000,2026,"VT","VERMONT",27
"USC00440021",36.6686,-81.9647,"TMAX",1969,2026,"VA","VIRGINIA",58
"USC00440187",37.345,-77.9781,"TMAX",1970,2026,"VA","VIRGINIA",57
"USC00440243",37.3261,-78.8275,"TMAX",1961,2026,"VA","VIRGINIA",66
"USC00440327",37.7553,-77.485,"TMAX",1893,2026,"VA","VIRGINIA",134
"USC00440735",36.8567,-82.7997,"TMAX",1990,2025,"VA","VIRGINIA",36
"USC00440766",37.2039,-80.4144,"TMAX",1952,2026,"VA","VIRGINIA",75
"USC00441082",37.0678,-78.9517,"TMAX",1953,2026,"VA","VIRGINIA",74
"USC00441209",37.0908,-81.3364,"TMAX",1896,2026,"VA","VIRGINIA",131
"USC00441322",37.0375,-77.9461,"TMAX",1972,2025,"VA","VIRGINIA",54
"USC00441593",38.0328,-78.5225,"TMAX",1893,2026,"VA","VIRGINIA",134
"USC00441606",36.7775,-78.4756,"TMAX",1947,2025,"VA","VIRGINIA",79
"USC00441614",36.8219,-79.4103,"TMAX",1922,2026,"VA","VIRGINIA",105
"USC00441692",37.1278,-80.4033,"TMAX",1995,2026,"VA","VIRGINIA",32
"USC00441746",36.6214,-78.5511,"TMAX",1948,2026,"VA","VIRGINIA",79
"USC00441825",37.1456,-82.4908,"TMAX",1993,2026,"VA","VIRGINIA",34
"USC00441999",37.0817,-80.135,"TMAX",2010,2026,"VA","VIRGINIA",17
"USC00442009",38.2022,-77.3747,"TMAX",1959,2026,"VA","VIRGINIA",68
"USC00442044",37.8111,-79.9883,"TMAX",1960,2026,"VA","VIRGINIA",67
"USC00442142",37.6664,-77.8769,"TMAX",1976,2026,"VA","VIRGINIA",51
"USC00442208",38.4547,-78.9353,"TMAX",1893,2026,"VA","VIRGINIA",134
"USC00442245",36.5628,-79.3633,"TMAX",1916,2026,"VA","VIRGINIA",111
"USC00442400",37.1122,-77.2017,"TMAX",2006,2026,"VA","VIRGINIA",21
"USC00442790",36.6983,-77.5597,"TMAX",1893,2026,"VA","VIRGINIA",134
"USC00443204",38.2875,-77.4508,"TMAX",1995,2026,"VA","VIRGINIA",32
"USC00443213",38.0908,-78.5894,"TMAX",2007,2025,"VA","VIRGINIA",19
"USC00443229",38.9039,-78.1822,"TMAX",1995,2026,"VA","VIRGINIA",32
"USC00443272",36.6544,-80.9172,"TMAX",1907,2026,"VA","VIRGINIA",120
"USC00443310",37.9458,-79.9542,"TMAX",1980,2026,"VA","VIRGINIA",47
"USC00443640",37.2822,-82.0886,"TMAX",1960,2026,"VA","VIRGINIA",67
"USC00444101",37.2992,-77.2775,"TMAX",1916,2026,"VA","VIRGINIA",111
"USC00444128",37.9994,-79.8322,"TMAX",1893,2026,"VA","VIRGINIA",134
"USC00444410",37.2322,-82.3464,"TMAX",1970,2026,"VA","VIRGINIA",57
"USC00444414",36.6003,-78.3011,"TMAX",1948,2026,"VA","VIRGINIA",79
"USC00444721",37.7106,-76.5256,"TMAX",2024,2026,"VA","VIRGINIA",3
"USC00444777",36.9028,-82.0383,"TMAX",1989,2026,"VA","VIRGINIA",38
"USC00444876",37.7767,-79.4386,"TMAX",1889,2024,"VA","VIRGINIA",136
"USC00444909",39.1422,-77.7094,"TMAX",1900,2026,"VA","VIRGINIA",127
"USC00445050",38.04,-78.0061,"TMAX",1916,2026,"VA","VIRGINIA",111
"USC00445096",38.6661,-78.3728,"TMAX",1941,2026,"VA","VIRGINIA",86
"USC00445204",38.7333,-77.4925,"TMAX",2004,2026,"VA","VIRGINIA",23
"USC00445300",36.7047,-79.8653,"TMAX",1937,2026,"VA","VIRGINIA",90
"USC00445453",36.6667,-80.4481,"TMAX",1968,2026,"VA","VIRGINIA",59
"USC00445595",38.3064,-79.72,"TMAX",1998,2026,"VA","VIRGINIA",29
"USC00445690",37.8444,-79.1303,"TMAX",1948,2023,"VA","VIRGINIA",76
"USC00445853",39.0656,-77.895,"TMAX",2017,2026,"VA","VIRGINIA",10
"USC00445880",38.3144,-79.6589,"TMAX",1994,2025,"VA","VIRGINIA",32
"USC00446125",37.0153,-82.3197,"TMAX",2006,2025,"VA","VIRGINIA",20
"USC00446147",36.8708,-76.2289,"TMAX",2003,2026,"VA","VIRGINIA",24
"USC00446161",37.4333,-76.4417,"TMAX",2002,2026,"VA","VIRGINIA",25
"USC00446173",37.1244,-82.6339,"TMAX",1970,2026,"VA","VIRGINIA",57
"USC00446475",37.5844,-75.8217,"TMAX",1955,2025,"VA","VIRGINIA",71
"USC00446491",37.7428,-78.4014,"TMAX",1994,2026,"VA","VIRGINIA",33
"USC00446626",36.7586,-83.0106,"TMAX",1931,2026,"VA","VIRGINIA",96
"USC00446656",37.2389,-77.3925,"TMAX",1980,2026,"VA","VIRGINIA",47
"USC00446712",38.2253,-78.1189,"TMAX",1946,2026,"VA","VIRGINIA",81
"USC00446955",37.0558,-80.7842,"TMAX",1920,2026,"VA","VIRGINIA",107
"USC00446999",37.2008,-80.5864,"TMAX",2007,2026,"VA","VIRGINIA",20
"USC00447174",37.0925,-81.7936,"TMAX",1989,2026,"VA","VIRGINIA",38
"USC00447278",37.3622,-79.9586,"TMAX",1998,2026,"VA","VIRGINIA",29
"USC00447338",36.9769,-79.8961,"TMAX",1894,2026,"VA","VIRGINIA",133
"USC00447506",36.8894,-81.7711,"TMAX",1894,2026,"VA","VIRGINIA",133
"USC00447904",38.2403,-78.2692,"TMAX",1995,2026,"VA","VIRGINIA",32
"USC00447925",36.6953,-78.8808,"TMAX",1977,2026,"VA","VIRGINIA",50
"USC00447985",38.6553,-78.2272,"TMAX",1995,2026,"VA","VIRGINIA",32
"USC00447998",37.6553,-77.5686,"TMAX",2020,2023,"VA","VIRGINIA",4
"USC00448022",37.2786,-80.6889,"TMAX",1970,2026,"VA","VIRGINIA",57
"USC00448062",38.1814,-79.0903,"TMAX",1893,2026,"VA","VIRGINIA",134
"USC00448084",38.9764,-77.4869,"TMAX",1977,2026,"VA","VIRGINIA",50
"USC00448170",36.6364,-80.2544,"TMAX",1960,2026,"VA","VIRGINIA",67
"USC00448192",36.7297,-76.6014,"TMAX",1945,2026,"VA","VIRGINIA",82
"USC00448680",37.4558,-77.3503,"TMAX",2021,2026,"VA","VIRGINIA",6
"USC00448737",38.8919,-77.2892,"TMAX",1948,2026,"VA","VIRGINIA",79
"USC00448800",36.9839,-77.0078,"TMAX",1982,2026,"VA","VIRGINIA",45
"USC00448829",37.7433,-77.04,"TMAX",1932,2025,"VA","VIRGINIA",94
"USC00448837",36.595,-76.4392,"TMAX",2004,2025,"VA","VIRGINIA",22
"USC00448894",37.9881,-76.7769,"TMAX",1893,2026,"VA","VIRGINIA",134
"USC00448941",38.0803,-78.875,"TMAX",2000,2025,"VA","VIRGINIA",26
"USC00449025",37.5656,-76.8,"TMAX",1954,2026,"VA","VIRGINIA",73
"USC00449151",37.3017,-76.7039,"TMAX",1951,2026,"VA","VIRGINIA",76
"USC00449186",39.1083,-78.1525,"TMAX",1912,2026,"VA","VIRGINIA",115
"USC00449215",36.9725,-82.5578,"TMAX",1955,2025,"VA","VIRGINIA",71
"USC00449263",38.9031,-78.4792,"TMAX",1896,2025,"VA","VIRGINIA",130
"USC00449301",36.9364,-81.062,"TMAX",1893,2026,"VA","VIRGINIA",134
"USC00450482",45.7717,-122.5286,"TMAX",1929,2025,"WA","WASHINGTON",97
"USC00450587",48.7169,-122.5142,"TMAX",1985,2023,"WA","WASHINGTON",39
"USC00450844",48.9944,-117.3542,"TMAX",1965,2026,"WA","WASHINGTON",62
"USC00450872",47.5689,-122.6828,"TMAX",1899,2026,"WA","WASHINGTON",128
"USC00451160",45.8678,-121.9733,"TMAX",1977,2026,"WA","WASHINGTON",50
"USC00451233",47.4144,-121.7561,"TMAX",1909,2025,"WA","WASHINGTON",117
"USC00451350",47.8342,-120.0003,"TMAX",1890,2026,"WA","WASHINGTON",137
"USC00451395",48.2733,-117.7411,"TMAX",1925,2025,"WA","WASHINGTON",101
"USC00451484",48.9672,-122.3292,"TMAX",1903,2025,"WA","WASHINGTON",123
"USC00451504",47.1889,-120.9131,"TMAX",1899,2026,"WA","WASHINGTON",128
"USC00451630",48.5678,-117.9356,"TMAX",1899,2026,"WA","WASHINGTON",128
"USC00451679",48.5397,-121.7422,"TMAX",1905,2026,"WA","WASHINGTON",122
"USC00451760",46.0625,-122.2044,"TMAX",1959,2026,"WA","WASHINGTON",68
"USC00451767",47.9544,-118.9997,"TMAX",1934,2026,"WA","WASHINGTON",93
"USC00451939",47.3706,-123.16,"TMAX",1973,2026,"WA","WASHINGTON",54
"USC00451992",48.2606,-121.6028,"TMAX",1911,2025,"WA","WASHINGTON",115
"USC00452007",47.6636,-118.1614,"TMAX",1893,2026,"WA","WASHINGTON",134
"USC00452030",46.3153,-118.0022,"TMAX",1893,2026,"WA","WASHINGTON",134
"USC00452157",48.7142,-121.1431,"TMAX",1914,2026,"WA","WASHINGTON",113
"USC00452384",47.2422,-121.1869,"TMAX",1905,2026,"WA","WASHINGTON",122
"USC00452505",46.9692,-120.54,"TMAX",1893,2026,"WA","WASHINGTON",134
"USC00452531",47.0092,-123.4008,"TMAX",1896,2025,"WA","WASHINGTON",130
"USC00452563",47.6983,-120.3228,"TMAX",1989,2026,"WA","WASHINGTON",38
"USC00452675",47.9753,-122.195,"TMAX",1894,2026,"WA","WASHINGTON",133
"USC00452914",47.9558,-124.3539,"TMAX",1907,2026,"WA","WASHINGTON",120
"USC00453546",46.7225,-118.6525,"TMAX",1905,2025,"WA","WASHINGTON",121
"USC00453730",48.1989,-120.7736,"TMAX",1962,2026,"WA","WASHINGTON",65
"USC00453826",47.2336,-123.9897,"TMAX",1987,2026,"WA","WASHINGTON",40
"USC00453883",46.2447,-118.8786,"TMAX",1957,2025,"WA","WASHINGTON",69
"USC00454154",46.2111,-119.1011,"TMAX",1894,2026,"WA","WASHINGTON",133
"USC00454169",47.4172,-122.2433,"TMAX",1912,2023,"WA","WASHINGTON",112
"USC00454486",47.3767,-121.9614,"TMAX",1915,2025,"WA","WASHINGTON",111
"USC00454572",47.5586,-120.675,"TMAX",1914,2025,"WA","WASHINGTON",112
"USC00454679",47.0022,-118.5658,"TMAX",1931,2026,"WA","WASHINGTON",96
"USC00454764",46.7492,-121.812,"TMAX",1978,2026,"WA","WASHINGTON",49
"USC00454769",46.1372,-122.9781,"TMAX",1925,2026,"WA","WASHINGTON",102
"USC00455086",47.1458,-123.4006,"TMAX",2011,2026,"WA","WASHINGTON",16
"USC00455110",46.5058,-122.5986,"TMAX",1980,2026,"WA","WASHINGTON",47
"USC00455133",48.6008,-120.4275,"TMAX",1965,2026,"WA","WASHINGTON",62
"USC00455224",47.1356,-122.2561,"TMAX",1941,2026,"WA","WASHINGTON",86
"USC00455525",47.845,-121.9956,"TMAX",1929,2026,"WA","WASHINGTON",98
"USC00455659",45.9997,-121.5403,"TMAX",1924,2026,"WA","WASHINGTON",103
"USC00455704",47.1414,-121.9356,"TMAX",1939,2026,"WA","WASHINGTON",88
"USC00455774",46.3725,-123.7531,"TMAX",1931,2024,"WA","WASHINGTON",94
"USC00455840",48.6758,-121.2419,"TMAX",1959,2026,"WA","WASHINGTON",68
"USC00455844",48.1844,-117.0478,"TMAX",1909,2025,"WA","WASHINGTON",117
"USC00455946",48.8994,-117.8289,"TMAX",1899,2026,"WA","WASHINGTON",128
"USC00456039",47.3331,-118.6961,"TMAX",1902,2023,"WA","WASHINGTON",122
"USC00456295",47.3089,-121.8556,"TMAX",1924,2025,"WA","WASHINGTON",102
"USC00456534",47.7583,-120.6589,"TMAX",1937,2026,"WA","WASHINGTON",90
"USC00456747",46.6464,-119.9061,"TMAX",1956,2026,"WA","WASHINGTON",71
"USC00456768",46.2014,-119.7581,"TMAX",1925,2025,"WA","WASHINGTON",101
"USC00456789",46.7603,-117.1861,"TMAX",1940,2026,"WA","WASHINGTON",87
"USC00456846",47.8092,-122.9136,"TMAX",1920,2025,"WA","WASHINGTON",106
"USC00456880",47.2236,-119.8525,"TMAX",1941,2025,"WA","WASHINGTON",85
"USC00456896",46.7311,-121.5714,"TMAX",1964,2026,"WA","WASHINGTON",63
"USC00456898",46.7864,-121.7422,"TMAX",1916,2026,"WA","WASHINGTON",111
"USC00456914",46.6533,-123.73,"TMAX",1980,2026,"WA","WASHINGTON",47
"USC00456974",48.6461,-118.7369,"TMAX",1899,2023,"WA","WASHINGTON",125
"USC00457015",46.3119,-119.2633,"TMAX",1944,2026,"WA","WASHINGTON",83
"USC00457059",47.1175,-118.3714,"TMAX",1916,2026,"WA","WASHINGTON",111
"USC00457180",47.2344,-117.3636,"TMAX",1893,2026,"WA","WASHINGTON",134
"USC00457185",48.7272,-121.0722,"TMAX",1960,2026,"WA","WASHINGTON",67
"USC00457247",46.3953,-119.0714,"TMAX",2009,2026,"WA","WASHINGTON",18
"USC00457342",45.9481,-120.6669,"TMAX",1968,2026,"WA","WASHINGTON",59
"USC00457507",48.4961,-122.235,"TMAX",1896,2025,"WA","WASHINGTON",130
"USC00457522",46.6722,-120.4994,"TMAX",1998,2026,"WA","WASHINGTON",29
"USC00457544",48.085,-123.0639,"TMAX",1980,2026,"WA","WASHINGTON",47
"USC00457696",45.6219,-122.2178,"TMAX",1965,2026,"WA","WASHINGTON",62
"USC00457794",45.8178,-121.3569,"TMAX",2010,2025,"WA","WASHINGTON",16
"USC00457941",47.6811,-117.6267,"TMAX",1996,2026,"WA","WASHINGTON",31
"USC00458034",47.8672,-121.7175,"TMAX",1924,2025,"WA","WASHINGTON",102
"USC00458059",48.3508,-120.7264,"TMAX",1906,2026,"WA","WASHINGTON",121
"USC00458211",46.345,-120.0289,"TMAX",2013,2026,"WA","WASHINGTON",14
"USC00458278",47.2472,-122.4122,"TMAX",1982,2025,"WA","WASHINGTON",44
"USC00458508",47.7,-121.6908,"TMAX",1963,2026,"WA","WASHINGTON",64
"USC00458521",48.7978,-119.2592,"TMAX",2012,2026,"WA","WASHINGTON",15
"USC00458715",48.6525,-121.6931,"TMAX",1965,2026,"WA","WASHINGTON",62
